Datum;Uhrzeit;SECCI;Temperatur;Salinität;NO2;NO3;NOx
21.11.1995;8:00;1.8;9.8;31.741;1.23;25.17;NA
22.11.1995;8:00;2.0;9.7;31.798;1.28;24.13;NA
23.11.1995;7:50;2.5;10.3;31.942;1.24;20.27;NA
24.11.1995;7:55;1.6;10.5;32.013;1.2;20.15;NA
25.11.1995;NA;NA;NA;NA;NA;NA;NA
26.11.1995;NA;NA;NA;NA;NA;NA;NA
27.11.1995;7:40;2.8;10.5;32.331;1.3;14.5;NA
28.11.1995;8:10;4.0;9.8;32.409;1.2;12.77;NA
29.11.1995;7:40;4.0;10.0;32.504;1.24;11.53;NA
30.11.1995;7:40;4.5;9.4;32.557;1.15;11.39;NA
01.12.1995;7:30;3.0;8.8;32.564;1.15;11.39;NA
02.12.1995;NA;NA;NA;NA;NA;NA;NA
03.12.1995;NA;NA;NA;NA;NA;NA;NA
04.12.1995;7:55;4.0;8.9;32.825;1.26;11.53;NA
05.12.1995;NA;NA;NA;NA;NA;NA;NA
06.12.1995;NA;NA;NA;NA;NA;NA;NA
07.12.1995;8:20;3.5;7.4;32.896;1.48;11.06;NA
08.12.1995;7:50;4.8;7.7;32.913;1.57;12.47;NA
09.12.1995;NA;NA;NA;NA;NA;NA;NA
10.12.1995;NA;NA;NA;NA;NA;NA;NA
11.12.1995;8:05;4.6;8.4;32.964;1.27;12.48;NA
12.12.1995;7:45;4.0;8.0;32.976;1.2;16.8;NA
13.12.1995;7:44;5.0;8.2;32.959;1.28;10.73;NA
14.12.1995;8:20;3.0;7.7;32.988;1.25;11.04;NA
15.12.1995;7:35;3.0;6.9;32.648;1.14;17.33;NA
16.12.1995;NA;NA;NA;NA;NA;NA;NA
17.12.1995;NA;NA;NA;NA;NA;NA;NA
18.12.1995;7:50;7.2;7.0;32.906;1.22;11.22;NA
19.12.1995;8:10;5.2;7.2;33.029;1.34;10.57;NA
20.12.1995;8:35;3.5;6.0;31.975;1.17;28.14;NA
21.12.1995;7:45;3.2;6.3;32.913;1.37;12.42;NA
22.12.1995;7:15;4.0;6.6;32.949;1.34;12.12;NA
23.12.1995;NA;NA;NA;NA;NA;NA;NA
24.12.1995;NA;NA;NA;NA;NA;NA;NA
25.12.1995;NA;NA;NA;NA;NA;NA;NA
26.12.1995;NA;NA;NA;NA;NA;NA;NA
27.12.1995;8:05;3.5;6.1;33.049;1.17;12.37;NA
28.12.1995;8:10;2.9;6.2;32.899;1.01;11.36;NA
29.12.1995;7:25;4.0;6.2;33.029;1.03;11.09;NA
30.12.1995;NA;NA;NA;NA;NA;NA;NA
31.12.1995;NA;NA;NA;NA;NA;NA;NA
01.01.1996;NA;NA;NA;NA;NA;NA;NA
02.01.1996;8:20;5.0;4.7;33.156;1.14;11.48;NA
03.01.1996;7:15;4.8;4.9;33.237;1.17;9.68;NA
04.01.1996;8:50;6.6;5.1;33.297;1.38;10.67;NA
05.01.1996;7:40;6.8;4.4;33.287;1.38;10.37;NA
06.01.1996;NA;NA;NA;NA;NA;NA;NA
07.01.1996;NA;NA;NA;NA;NA;NA;NA
08.01.1996;7:30;6.2;5.0;33.539;1.58;11.04;NA
09.01.1996;8:00;6.2;5.0;33.629;1.91;10.31;NA
10.01.1996;7:20;7.3;5.2;33.647;2.32;10.61;NA
11.01.1996;7:00;7.5;4.8;33.616;3.0;11.54;NA
12.01.1996;7:30;7.2;5.1;33.573;2.89;11.89;NA
13.01.1996;NA;NA;NA;NA;NA;NA;NA
14.01.1996;NA;NA;NA;NA;NA;NA;NA
15.01.1996;7:50;7.5;4.5;33.405;2.6;14.76;NA
16.01.1996;7:35;7.8;4.6;33.453;2.77;37.96;NA
17.01.1996;7:30;9.0;4.6;33.427;2.91;18.14;NA
18.01.1996;7:50;8.4;4.6;33.371;2.67;15.58;NA
19.01.1996;7:30;8.8;4.3;33.348;2.48;15.81;NA
20.01.1996;NA;NA;NA;NA;NA;NA;NA
21.01.1996;NA;NA;NA;NA;NA;NA;NA
22.01.1996;NA;NA;NA;NA;NA;NA;NA
23.01.1996;NA;NA;NA;NA;NA;NA;NA
24.01.1996;NA;NA;NA;NA;NA;NA;NA
25.01.1996;NA;NA;NA;NA;NA;NA;NA
26.01.1996;NA;NA;NA;NA;NA;NA;NA
27.01.1996;NA;NA;NA;NA;NA;NA;NA
28.01.1996;NA;NA;NA;NA;NA;NA;NA
29.01.1996;7:05;5.0;1.6;33.373;3.05;39.13;NA
30.01.1996;7:25;4.8;1.7;33.678;3.43;19.82;NA
31.01.1996;6:50;5.5;1.9;33.671;3.36;17.28;NA
01.02.1996;6:55;6.5;1.3;33.687;3.29;16.98;NA
02.02.1996;7:05;6.9;1.6;33.683;3.05;15.58;NA
03.02.1996;NA;NA;NA;NA;NA;NA;NA
04.02.1996;NA;NA;NA;NA;NA;NA;NA
05.02.1996;7:40;6.2;1.8;33.564;3.07;16.23;NA
06.02.1996;7:25;5.0;0.9;33.543;2.82;15.31;NA
07.02.1996;NA;NA;NA;NA;NA;NA;NA
08.02.1996;10:05;NA;0.2;33.504;2.87;15.74;NA
09.02.1996;9:35;NA;-0.5;33.404;2.54;18.38;NA
10.02.1996;NA;NA;NA;NA;NA;NA;NA
11.02.1996;NA;NA;NA;NA;NA;NA;NA
12.02.1996;8:00;7.2;0.8;33.15;2.32;18.93;NA
13.02.1996;7:40;5.2;0.9;33.109;2.17;18.92;NA
14.02.1996;8:10;6.9;0.7;33.189;2.3;16.63;NA
15.02.1996;8:20;5.9;0.8;33.295;2.28;20.04;NA
16.02.1996;7:38;2.5;1.0;33.21;2.23;18.46;NA
17.02.1996;NA;NA;NA;NA;NA;NA;NA
18.02.1996;NA;NA;NA;NA;NA;NA;NA
19.02.1996;NA;NA;NA;NA;NA;NA;NA
20.02.1996;NA;NA;NA;NA;NA;NA;NA
21.02.1996;7:55;3.0;0.0;33.26;2.35;20.02;NA
22.02.1996;7:35;5.0;0.2;33.374;2.31;17.14;NA
23.02.1996;8:10;5.0;0.4;33.362;2.6;16.57;NA
24.02.1996;NA;NA;NA;NA;NA;NA;NA
25.02.1996;NA;NA;NA;NA;NA;NA;NA
26.02.1996;7:05;7.0;0.8;33.311;2.43;16.41;NA
27.02.1996;7:15;7.0;0.6;33.181;2.41;21.27;NA
28.02.1996;6:50;8.6;0.2;32.79;2.43;27.49;NA
29.02.1996;7:25;9.2;0.3;33.059;2.37;23.7;NA
01.03.1996;7:45;7.0;0.6;33.139;2.26;22.73;NA
02.03.1996;NA;NA;NA;NA;NA;NA;NA
03.03.1996;NA;NA;NA;NA;NA;NA;NA
04.03.1996;6:45;10.0;0.5;32.281;2.31;38.44;NA
05.03.1996;7:30;10.0;0.7;32.777;2.96;29.22;NA
06.03.1996;6:40;9.0;0.8;33.05;2.8;30.24;NA
07.03.1996;7:49;8.0;0.7;32.98;2.53;29.95;NA
08.03.1996;7:15;7.5;0.6;32.588;2.27;26.51;NA
09.03.1996;NA;NA;NA;NA;NA;NA;NA
10.03.1996;NA;NA;NA;NA;NA;NA;NA
11.03.1996;7:25;8.0;0.7;32.739;2.2;20.55;NA
12.03.1996;7:25;8.0;0.3;32.789;2.14;25.58;NA
13.03.1996;7:25;8.5;0.5;32.87;2.19;25.14;NA
14.03.1996;7:10;8.0;0.5;32.621;2.19;28.07;NA
15.03.1996;7:00;8.5;0.6;32.612;2.16;29.37;NA
16.03.1996;NA;NA;NA;NA;NA;NA;NA
17.03.1996;NA;NA;NA;NA;NA;NA;NA
18.03.1996;7:50;8.5;0.7;33.12;2.11;26.71;NA
19.03.1996;7:20;8.0;0.8;33.162;2.31;18.21;NA
20.03.1996;6:30;9.3;0.8;33.217;2.31;13.91;NA
21.03.1996;7:55;6.5;0.9;33.176;2.13;12.77;NA
22.03.1996;6:40;7.0;0.9;33.12;1.95;11.73;NA
23.03.1996;NA;NA;NA;NA;NA;NA;NA
24.03.1996;NA;NA;NA;NA;NA;NA;NA
25.03.1996;8:00;7.0;1.3;32.801;1.98;11.9;NA
26.03.1996;7:50;7.0;1.2;32.837;1.83;9.77;NA
27.03.1996;7:35;7.0;1.3;32.509;2.04;15.74;NA
28.03.1996;8:05;4.5;1.3;32.693;1.75;16.76;NA
29.03.1996;7:10;4.5;1.4;32.797;1.3;11.69;NA
30.03.1996;NA;NA;NA;NA;NA;NA;NA
31.03.1996;NA;NA;NA;NA;NA;NA;NA
01.04.1996;7:00;5.8;1.7;32.541;1.13;12.99;NA
02.04.1996;6:45;5.8;1.6;32.512;0.94;15.68;NA
03.04.1996;6:55;5.5;1.8;32.532;1.53;13.72;NA
04.04.1996;6:25;5.3;1.8;32.2;1.75;16.28;NA
05.04.1996;NA;NA;NA;NA;NA;NA;NA
06.04.1996;NA;NA;NA;NA;NA;NA;NA
07.04.1996;NA;NA;NA;NA;NA;NA;NA
08.04.1996;NA;NA;NA;NA;NA;NA;NA
09.04.1996;7:15;4.0;2.4;32.035;1.64;17.55;NA
10.04.1996;5:35;5.0;2.4;31.156;1.63;30.82;NA
11.04.1996;5:35;5.0;2.9;31.492;1.59;25.6;NA
12.04.1996;6:50;3.5;2.9;30.602;1.76;41.77;NA
13.04.1996;NA;NA;NA;NA;NA;NA;NA
14.04.1996;NA;NA;NA;NA;NA;NA;NA
15.04.1996;6:35;4.8;3.5;30.42;1.58;39.9;NA
16.04.1996;6:50;4.8;4.2;30.263;1.57;43.98;NA
17.04.1996;7:40;4.0;3.4;31.448;1.5;25.74;NA
18.04.1996;NA;NA;NA;NA;NA;NA;NA
19.04.1996;NA;NA;NA;NA;NA;NA;NA
20.04.1996;NA;NA;NA;NA;NA;NA;NA
21.04.1996;NA;NA;NA;NA;NA;NA;NA
22.04.1996;8:45;5.5;4.8;31.642;1.35;23.35;NA
23.04.1996;7:15;5.6;5.3;31.007;1.26;29.45;NA
24.04.1996;7:20;5.0;4.6;31.394;1.33;27.22;NA
25.04.1996;11:35;5.4;5.4;31.144;1.37;26.71;NA
26.04.1996;6:40;5.8;5.1;31.171;1.33;26.68;NA
27.04.1996;NA;NA;NA;NA;NA;NA;NA
28.04.1996;NA;NA;NA;NA;NA;NA;NA
29.04.1996;6:50;8.0;5.4;31.153;1.27;25.91;NA
30.04.1996;7:05;5.8;6.2;31.039;1.26;28.48;NA
01.05.1996;NA;NA;NA;NA;NA;NA;NA
02.05.1996;6:05;5.9;5.6;31.397;1.15;17.79;NA
03.05.1996;6:00;5.2;6.0;31.332;1.19;23.08;NA
04.05.1996;NA;NA;NA;NA;NA;NA;NA
05.05.1996;NA;NA;NA;NA;NA;NA;NA
06.05.1996;5:55;5.4;4.8;32.181;0.96;15.47;NA
07.05.1996;6:40;4.5;5.4;31.999;0.64;17.09;NA
08.05.1996;5:45;4.5;7.2;30.609;0.91;30.71;NA
09.05.1996;7:20;3.0;7.3;30.522;0.83;26.94;NA
10.05.1996;5:30;3.5;6.4;31.29;0.85;18.63;NA
11.05.1996;NA;NA;NA;NA;NA;NA;NA
12.05.1996;NA;NA;NA;NA;NA;NA;NA
13.05.1996;5:50;3.5;7.2;30.636;0.9;24.07;NA
14.05.1996;5:45;4.0;6.6;31.232;0.81;17.61;NA
15.05.1996;6:05;4.0;6.2;31.655;0.71;16.36;NA
16.05.1996;NA;NA;NA;NA;NA;NA;NA
17.05.1996;7:00;4.3;6.3;31.736;0.65;12.79;NA
18.05.1996;NA;NA;NA;NA;NA;NA;NA
19.05.1996;NA;NA;NA;NA;NA;NA;NA
20.05.1996;6:05;6.0;7.6;30.995;0.65;17.35;NA
21.05.1996;7:15;NA;7.7;31.007;0.65;17.37;NA
22.05.1996;7:25;NA;8.9;30.204;0.59;27.2;NA
23.05.1996;7:45;NA;8.9;30.382;0.6;21.3;NA
24.05.1996;7:25;NA;8.3;30.757;0.59;20.04;NA
25.05.1996;NA;NA;NA;NA;NA;NA;NA
26.05.1996;NA;NA;NA;NA;NA;NA;NA
27.05.1996;NA;NA;NA;NA;NA;NA;NA
28.05.1996;12:20;3.9;8.0;31.439;0.53;10.04;NA
29.05.1996;6:10;3.2;8.1;31.444;0.42;10.89;NA
30.05.1996;8:25;5.0;8.5;31.45;0.5;10.34;NA
31.05.1996;6:35;5.9;9.1;31.105;0.45;14.86;NA
01.06.1996;NA;NA;NA;NA;NA;NA;NA
02.06.1996;NA;NA;NA;NA;NA;NA;NA
03.06.1996;6:00;4.9;8.8;31.813;0.51;13.02;NA
04.06.1996;6:10;5.0;10.5;31.146;0.38;10.72;NA
05.06.1996;5:45;5.0;10.3;31.241;0.44;11.41;NA
06.06.1996;5:40;5.5;11.0;30.4;0.32;12.82;NA
07.06.1996;5:35;4.0;10.0;31.132;0.36;11.87;NA
08.06.1996;NA;NA;NA;NA;NA;NA;NA
09.06.1996;NA;NA;NA;NA;NA;NA;NA
10.06.1996;5:55;4.0;11.6;30.088;0.32;14.65;NA
11.06.1996;6:00;4.1;11.7;30.557;0.33;11.77;NA
12.06.1996;5:30;4.5;11.2;31.211;0.37;9.7;NA
13.06.1996;6:30;4.0;10.5;31.332;0.37;8.47;NA
14.06.1996;6:35;3.5;11.3;30.698;0.39;10.27;NA
15.06.1996;NA;NA;NA;NA;NA;NA;NA
16.06.1996;NA;NA;NA;NA;NA;NA;NA
17.06.1996;5:45;4.3;11.8;30.593;0.35;9.18;NA
18.06.1996;5:20;5.0;11.7;30.894;0.36;7.33;NA
19.06.1996;5:55;4.1;10.8;31.443;0.36;4.91;NA
20.06.1996;6:20;4.0;10.8;31.268;0.33;4.36;NA
21.06.1996;6:15;3.2;10.8;31.239;0.3;4.41;NA
22.06.1996;NA;NA;NA;NA;NA;NA;NA
23.06.1996;NA;NA;NA;NA;NA;NA;NA
24.06.1996;6:20;3.2;11.8;30.963;0.1;2.66;NA
25.06.1996;6:30;3.2;12.1;30.951;0.05;0.72;NA
26.06.1996;5:20;4.0;13.0;30.299;0.09;0.59;NA
27.06.1996;6:15;4.0;13.4;30.388;0.04;0.88;NA
28.06.1996;6:35;4.3;12.6;30.888;0.13;1.51;NA
29.06.1996;NA;NA;NA;NA;NA;NA;NA
30.06.1996;NA;NA;NA;NA;NA;NA;NA
01.07.1996;6:28;4.9;12.3;31.502;0.16;1.72;NA
02.07.1996;5:39;4.5;12.7;31.414;0.14;1.96;NA
03.07.1996;5:20;4.0;12.8;31.466;0.17;1.8;NA
04.07.1996;6:00;5.0;13.2;31.48;0.1;1.7;NA
05.07.1996;5:35;5.0;12.8;31.781;0.15;0.42;NA
06.07.1996;NA;NA;NA;NA;NA;NA;NA
07.07.1996;NA;NA;NA;NA;NA;NA;NA
08.07.1996;6:40;4.0;12.6;31.726;0.17;2.09;NA
09.07.1996;6:40;3.2;12.7;31.679;0.14;0.91;NA
10.07.1996;6:05;3.5;12.9;31.712;0.16;1.26;NA
11.07.1996;6:30;4.1;13.5;31.362;0.11;0.54;NA
12.07.1996;6:55;4.7;14.3;31.08;0.09;0.83;NA
13.07.1996;NA;NA;NA;NA;NA;NA;NA
14.07.1996;NA;NA;NA;NA;NA;NA;NA
15.07.1996;6:50;5.8;14.2;30.929;0.14;1.18;NA
16.07.1996;8:15;3.8;13.8;31.323;0.19;1.06;NA
17.07.1996;6:00;4.0;14.1;30.85;0.13;2.05;NA
18.07.1996;6:15;4.0;13.6;31.148;0.16;2.05;NA
19.07.1996;7:20;7.5;14.2;31.188;0.19;1.65;NA
20.07.1996;NA;NA;NA;NA;NA;NA;NA
21.07.1996;NA;NA;NA;NA;NA;NA;NA
22.07.1996;6:40;5.1;16.6;30.248;0.11;1.4;NA
23.07.1996;6:55;4.0;17.0;29.803;0.22;5.57;NA
24.07.1996;6:00;3.1;16.5;30.389;0.2;2.7;NA
25.07.1996;7:10;4.0;15.6;31.15;0.12;1.44;NA
26.07.1996;6:35;5.0;15.5;31.191;0.13;0.51;NA
27.07.1996;NA;NA;NA;NA;NA;NA;NA
28.07.1996;NA;NA;NA;NA;NA;NA;NA
29.07.1996;7:25;6.0;16.1;30.165;0.33;4.84;NA
30.07.1996;7:00;7.5;16.3;30.176;0.36;9.6;NA
31.07.1996;5:20;7.0;16.2;30.53;0.32;7.15;NA
01.08.1996;5:30;8.0;16.0;30.993;0.11;3.57;NA
02.08.1996;7:20;7.5;15.4;31.484;0.22;0.03;NA
03.08.1996;NA;NA;NA;NA;NA;NA;NA
04.08.1996;NA;NA;NA;NA;NA;NA;NA
05.08.1996;7:00;7.6;16.7;30.423;0.29;0.7;NA
06.08.1996;6:45;4.0;16.2;30.71;0.31;0.86;NA
07.08.1996;5:15;5.5;16.1;31.047;0.27;1.17;NA
08.08.1996;5:50;7.0;15.6;31.794;0.21;1.49;NA
09.08.1996;5:35;5.2;16.2;31.912;0.04;0.07;NA
10.08.1996;NA;NA;NA;NA;NA;NA;NA
11.08.1996;NA;NA;NA;NA;NA;NA;NA
12.08.1996;5:30;6.9;15.3;32.015;0.42;7.33;NA
13.08.1996;6:20;6.8;15.6;32.072;0.18;2.57;NA
14.08.1996;5:15;6.0;16.1;32.009;0.07;0.81;NA
15.08.1996;5:30;6.2;15.8;32.315;0.1;0.15;NA
16.08.1996;6:50;5.0;16.8;31.316;0.28;4.92;NA
17.08.1996;NA;NA;NA;NA;NA;NA;NA
18.08.1996;NA;NA;NA;NA;NA;NA;NA
19.08.1996;7:30;5.0;17.4;31.276;0.01;1.19;NA
20.08.1996;6:40;5.5;17.3;31.661;0.07;0.95;NA
21.08.1996;5:20;5.5;17.8;31.837;0.02;0.49;NA
22.08.1996;5:50;6.2;17.8;31.551;0.13;2.61;NA
23.08.1996;5:30;6.2;18.5;30.456;0.56;7.86;NA
24.08.1996;NA;NA;NA;NA;NA;NA;NA
25.08.1996;NA;NA;NA;NA;NA;NA;NA
26.08.1996;8:15;6.0;17.4;31.623;0.34;5.11;NA
27.08.1996;5:45;5.8;17.0;32.091;0.24;1.47;NA
28.08.1996;5:20;5.0;17.6;32.147;0.03;0.28;NA
29.08.1996;5:40;5.0;17.1;32.219;0.19;0.68;NA
30.08.1996;5:25;4.0;16.5;32.936;0.03;0.7;NA
31.08.1996;NA;NA;NA;NA;NA;NA;NA
01.09.1996;NA;NA;NA;NA;NA;NA;NA
02.09.1996;5:30;4.5;16.3;33.021;0.16;0.56;NA
03.09.1996;5:35;5.0;16.5;33.258;0.18;1.07;NA
04.09.1996;5:50;4.5;16.7;32.889;0.19;0.78;NA
05.09.1996;7:00;5.5;16.5;32.626;0.25;1.73;NA
06.09.1996;7:30;5.0;16.6;31.931;0.4;6.15;NA
07.09.1996;NA;NA;NA;NA;NA;NA;NA
08.09.1996;NA;NA;NA;NA;NA;NA;NA
09.09.1996;6:25;7.0;16.6;31.334;0.54;5.69;NA
10.09.1996;6:45;5.0;16.5;31.694;0.45;6.61;NA
11.09.1996;5:20;3.3;16.3;32.637;0.34;3.1;NA
12.09.1996;6:40;2.5;16.2;32.639;0.37;3.55;NA
13.09.1996;NA;NA;NA;NA;NA;NA;NA
14.09.1996;NA;NA;NA;NA;NA;NA;NA
15.09.1996;NA;NA;NA;NA;NA;NA;NA
16.09.1996;5:50;4.6;16.0;32.31;0.49;5.2;NA
17.09.1996;7:30;5.0;15.8;32.093;0.46;5.65;NA
18.09.1996;5:25;4.2;15.8;31.628;0.54;7.98;NA
19.09.1996;5:45;2.0;15.3;31.694;0.53;7.18;NA
20.09.1996;5:35;3.0;15.1;32.029;0.44;5.99;NA
21.09.1996;NA;NA;NA;NA;NA;NA;NA
22.09.1996;NA;NA;NA;NA;NA;NA;NA
23.09.1996;7:10;4.7;14.8;32.087;0.41;9.5;NA
24.09.1996;7:38;4.1;15.1;32.286;0.35;9.14;NA
25.09.1996;7:20;4.0;14.8;32.525;0.31;3.59;NA
26.09.1996;6:50;5.0;15.3;32.697;0.23;2.02;NA
27.09.1996;NA;NA;NA;NA;NA;NA;NA
28.09.1996;NA;NA;NA;NA;NA;NA;NA
29.09.1996;NA;NA;NA;NA;NA;NA;NA
30.09.1996;6:55;2.3;15.3;33.227;0.2;1.65;NA
01.10.1996;7:05;4.0;15.0;33.172;0.24;1.87;NA
02.10.1996;6:55;4.8;14.9;33.092;0.24;3.11;NA
03.10.1996;NA;NA;NA;NA;NA;NA;NA
04.10.1996;7:40;3.0;13.8;33.157;0.25;2.96;NA
05.10.1996;NA;NA;NA;NA;NA;NA;NA
06.10.1996;NA;NA;NA;NA;NA;NA;NA
07.10.1996;6:35;3.7;14.3;33.165;0.25;3.87;NA
08.10.1996;7:30;5.2;14.4;32.862;0.26;3.46;NA
09.10.1996;6:40;4.5;14.4;33.173;0.26;5.73;NA
10.10.1996;7:25;5.3;14.3;33.196;0.26;3.87;NA
11.10.1996;6:40;4.2;14.3;33.224;0.24;3.13;NA
12.10.1996;NA;NA;NA;NA;NA;NA;NA
13.10.1996;NA;NA;NA;NA;NA;NA;NA
14.10.1996;6:25;5.1;14.4;33.3;0.24;2.55;NA
15.10.1996;7:45;4.1;14.4;33.348;0.29;4.45;NA
16.10.1996;6:05;5.0;14.3;33.369;0.22;3.45;NA
17.10.1996;7:30;5.8;14.4;33.349;0.22;3.84;NA
18.10.1996;6:45;5.5;14.2;33.365;0.23;3.27;NA
19.10.1996;NA;NA;NA;NA;NA;NA;NA
20.10.1996;NA;NA;NA;NA;NA;NA;NA
21.10.1996;7:25;5.1;14.2;33.221;0.22;4.81;NA
22.10.1996;7:00;2.2;13.8;33.305;0.24;6.56;NA
23.10.1996;6:40;4.0;14.0;33.29;0.22;5.17;NA
24.10.1996;7:10;4.5;13.5;33.299;0.37;2.3;NA
25.10.1996;6:20;3.8;12.9;33.328;0.24;7.25;NA
26.10.1996;NA;NA;NA;NA;NA;NA;NA
27.10.1996;NA;NA;NA;NA;NA;NA;NA
28.10.1996;7:20;2.0;12.5;33.562;0.19;5.17;NA
29.10.1996;7:20;2.0;12.9;33.501;0.72;2.34;NA
30.10.1996;7:50;0.5;12.8;33.607;0.38;1.69;NA
31.10.1996;8:20;1.0;12.8;33.369;0.67;7.85;NA
01.11.1996;7:55;1.0;12.5;33.335;0.87;8.19;NA
02.11.1996;NA;NA;NA;NA;NA;NA;NA
03.11.1996;NA;NA;NA;NA;NA;NA;NA
04.11.1996;7:40;2.0;12.7;33.34;1.31;8.51;NA
05.11.1996;6:55;2.0;12.7;33.515;1.87;9.18;NA
06.11.1996;NA;NA;NA;NA;NA;NA;NA
07.11.1996;NA;NA;NA;NA;NA;NA;NA
08.11.1996;8:15;0.5;12.1;31.869;2.46;7.62;NA
09.11.1996;NA;NA;NA;NA;NA;NA;NA
10.11.1996;NA;NA;NA;NA;NA;NA;NA
11.11.1996;7:55;1.2;11.0;32.734;1.95;14.98;NA
12.11.1996;7:30;1.2;11.3;32.94;1.64;11.39;NA
13.11.1996;8:00;1.0;11.2;32.985;1.71;13.19;NA
14.11.1996;8:15;1.2;10.8;33.089;1.39;11.33;NA
15.11.1996;7:10;1.3;10.7;33.066;1.69;12.46;NA
16.11.1996;NA;NA;NA;NA;NA;NA;NA
17.11.1996;NA;NA;NA;NA;NA;NA;NA
18.11.1996;7:45;1.6;10.6;33.079;1.69;11.29;NA
19.11.1996;8:10;1.8;10.3;33.05;1.69;12.57;NA
20.11.1996;8:05;1.3;9.9;33.077;1.61;11.14;NA
21.11.1996;7:15;1.2;NA;33.087;1.51;12.62;NA
22.11.1996;NA;NA;NA;NA;NA;NA;NA
23.11.1996;NA;NA;NA;NA;NA;NA;NA
24.11.1996;NA;NA;NA;NA;NA;NA;NA
25.11.1996;7:30;0.9;8.9;32.942;1.81;13.07;NA
26.11.1996;7:55;1.0;8.8;33.031;1.65;13.39;NA
27.11.1996;7:50;1.0;8.3;33.029;1.41;10.9;NA
28.11.1996;9:20;1.6;8.5;33.138;1.32;13.75;NA
29.11.1996;9:05;1.4;8.4;33.136;1.43;15.13;NA
30.11.1996;NA;NA;NA;NA;NA;NA;NA
01.12.1996;NA;NA;NA;NA;NA;NA;NA
02.12.1996;8:00;9.0;8.2;33.137;1.38;15.53;NA
03.12.1996;7:25;1.0;8.0;33.18;1.29;16.23;NA
04.12.1996;7:50;1.1;8.1;33.104;1.34;16.34;NA
05.12.1996;8:10;1.6;8.1;33.273;1.28;12.65;NA
06.12.1996;8:10;1.8;8.2;33.281;1.37;15.47;NA
07.12.1996;NA;NA;NA;NA;NA;NA;NA
08.12.1996;NA;NA;NA;NA;NA;NA;NA
09.12.1996;8:20;3.5;7.8;33.37;1.27;14.15;NA
10.12.1996;8:20;3.5;7.4;33.429;1.26;15.85;NA
11.12.1996;6:50;4.0;7.5;33.495;1.19;15.67;NA
12.12.1996;8:00;3.6;7.3;33.534;1.18;16.47;NA
13.12.1996;8:00;2.0;7.1;33.557;1.19;18.39;NA
14.12.1996;NA;NA;NA;NA;NA;NA;NA
15.12.1996;NA;NA;NA;NA;NA;NA;NA
16.12.1996;8:35;1.5;6.7;33.363;1.28;20.7;NA
17.12.1996;8:10;2.0;6.9;33.44;1.39;18.03;NA
18.12.1996;8:15;2.1;5.8;33.441;1.54;18.24;NA
19.12.1996;7:21;1.8;6.7;33.172;1.68;27.73;NA
20.12.1996;NA;NA;NA;NA;NA;NA;NA
21.12.1996;NA;NA;NA;NA;NA;NA;NA
22.12.1996;NA;NA;NA;NA;NA;NA;NA
23.12.1996;7:23;2.8;6.0;33.874;2.17;18.51;NA
24.12.1996;NA;NA;NA;NA;NA;NA;NA
25.12.1996;NA;NA;NA;NA;NA;NA;NA
26.12.1996;NA;NA;NA;NA;NA;NA;NA
27.12.1996;8:31;2.1;4.8;33.254;2.29;29.28;NA
28.12.1996;NA;NA;NA;NA;NA;NA;NA
29.12.1996;NA;NA;NA;NA;NA;NA;NA
30.12.1996;7:27;1.7;4.6;32.731;2.74;33.83;NA
31.12.1996;NA;NA;NA;NA;NA;NA;NA
01.01.1997;NA;NA;NA;NA;NA;NA;NA
02.01.1997;NA;NA;NA;NA;NA;NA;NA
03.01.1997;NA;NA;NA;NA;NA;NA;NA
04.01.1997;NA;NA;NA;NA;NA;NA;NA
05.01.1997;NA;NA;NA;NA;NA;NA;NA
06.01.1997;9:05;3.0;2.5;32.846;2.35;31.65;NA
07.01.1997;8:50;3.5;3.1;33.16;2.3;32.61;NA
08.01.1997;7:35;3.0;3.3;33.224;2.53;32.92;NA
09.01.1997;9:20;3.2;3.1;33.251;2.68;30.55;NA
10.01.1997;8:20;3.0;2.9;33.279;2.28;30.9;NA
11.01.1997;NA;NA;NA;NA;NA;NA;NA
12.01.1997;NA;NA;NA;NA;NA;NA;NA
13.01.1997;8:10;1.7;2.7;32.718;2.32;41.77;NA
14.01.1997;9:05;1.7;3.2;33.041;2.42;31.32;NA
15.01.1997;9:05;2.4;3.3;33.346;2.45;27.5;NA
16.01.1997;8:00;3.0;3.2;33.397;2.37;27.35;NA
17.01.1997;7:45;3.5;3.4;33.454;2.39;24.05;NA
18.01.1997;NA;NA;NA;NA;NA;NA;NA
19.01.1997;NA;NA;NA;NA;NA;NA;NA
20.01.1997;8:20;3.5;3.3;33.358;2.36;27.33;NA
21.01.1997;7:25;4.7;3.1;33.158;2.48;28.79;NA
22.01.1997;8:25;3.5;2.9;33.135;2.7;33.82;NA
23.01.1997;7:25;4.0;3.4;33.409;2.4;21.2;NA
24.01.1997;8:15;4.0;3.6;33.707;2.58;23.64;NA
25.01.1997;NA;NA;NA;NA;NA;NA;NA
26.01.1997;NA;NA;NA;NA;NA;NA;NA
27.01.1997;7:00;5.0;2.8;33.607;2.56;27.34;NA
28.01.1997;7:20;4.0;3.5;33.872;2.51;21.92;NA
29.01.1997;8:20;3.2;3.3;33.58;2.34;24.97;NA
30.01.1997;8:00;3.5;3.3;33.551;2.61;24.22;NA
31.01.1997;7:45;4.0;3.2;33.787;2.63;24.7;NA
